riderID,startTime,endTime,duration,day
37,17:00:00,19:00:00,2,7
37,20:00:00,22:00:00,2,7
38,11:00:00,13:00:00,2,1
38,14:00:00,16:00:00,2,1
38,17:00:00,19:00:00,2,1
38,11:00:00,13:00:00,2,2
38,14:00:00,16:00:00,2,2
38,17:00:00,19:00:00,2,2
38,11:00:00,13:00:00,2,3
38,14:00:00,16:00:00,2,3
38,17:00:00,19:00:00,2,3
38,11:00:00,13:00:00,2,4
38,14:00:00,16:00:00,2,4
38,17:00:00,19:00:00,2,4
38,11:00:00,13:00:00,2,5
38,14:00:00,16:00:00,2,5
38,17:00:00,19:00:00,2,5
38,11:00:00,13:00:00,2,6
38,14:00:00,16:00:00,2,6
38,17:00:00,19:00:00,2,6
38,11:00:00,13:00:00,2,7
38,14:00:00,16:00:00,2,7
38,17:00:00,19:00:00,2,7
39,13:00:00,15:00:00,2,1
39,16:00:00,18:00:00,2,1
39,19:00:00,21:00:00,2,1
39,13:00:00,15:00:00,2,2
39,16:00:00,18:00:00,2,2
39,19:00:00,21:00:00,2,2
39,13:00:00,15:00:00,2,3
39,16:00:00,18:00:00,2,3
39,19:00:00,21:00:00,2,3
39,13:00:00,15:00:00,2,4
39,16:00:00,18:00:00,2,4
39,19:00:00,21:00:00,2,4
39,13:00:00,15:00:00,2,5
39,16:00:00,18:00:00,2,5
39,19:00:00,21:00:00,2,5
39,13:00:00,15:00:00,2,6
39,16:00:00,18:00:00,2,6
39,19:00:00,21:00:00,2,6
39,13:00:00,15:00:00,2,7
39,16:00:00,18:00:00,2,7
39,19:00:00,21:00:00,2,7
40,13:00:00,15:00:00,2,1
40,16:00:00,18:00:00,2,1
40,19:00:00,21:00:00,2,1
40,13:00:00,15:00:00,2,2
40,16:00:00,18:00:00,2,2
40,19:00:00,21:00:00,2,2
40,13:00:00,15:00:00,2,3
40,16:00:00,18:00:00,2,3
40,19:00:00,21:00:00,2,3
40,13:00:00,15:00:00,2,4
40,16:00:00,18:00:00,2,4
40,19:00:00,21:00:00,2,4
40,13:00:00,15:00:00,2,5
40,16:00:00,18:00:00,2,5
40,19:00:00,21:00:00,2,5
40,13:00:00,15:00:00,2,6
40,16:00:00,18:00:00,2,6
40,19:00:00,21:00:00,2,6
40,13:00:00,15:00:00,2,7
40,16:00:00,18:00:00,2,7
40,19:00:00,21:00:00,2,7
41,14:00:00,16:00:00,2,1
41,17:00:00,19:00:00,2,1
41,20:00:00,22:00:00,2,1
41,14:00:00,16:00:00,2,2
41,17:00:00,19:00:00,2,2
41,20:00:00,22:00:00,2,2
41,14:00:00,16:00:00,2,3
41,17:00:00,19:00:00,2,3
41,20:00:00,22:00:00,2,3
41,14:00:00,16:00:00,2,4
41,17:00:00,19:00:00,2,4
41,20:00:00,22:00:00,2,4
41,14:00:00,16:00:00,2,5
41,17:00:00,19:00:00,2,5
41,20:00:00,22:00:00,2,5
41,14:00:00,16:00:00,2,6
41,17:00:00,19:00:00,2,6
41,20:00:00,22:00:00,2,6
41,14:00:00,16:00:00,2,7
41,17:00:00,19:00:00,2,7
41,20:00:00,22:00:00,2,7
42,14:00:00,16:00:00,2,1
42,17:00:00,19:00:00,2,1
42,20:00:00,22:00:00,2,1
42,14:00:00,16:00:00,2,2
42,17:00:00,19:00:00,2,2
42,20:00:00,22:00:00,2,2
42,14:00:00,16:00:00,2,3
42,17:00:00,19:00:00,2,3
42,20:00:00,22:00:00,2,3
42,14:00:00,16:00:00,2,4
42,17:00:00,19:00:00,2,4
42,20:00:00,22:00:00,2,4
42,14:00:00,16:00:00,2,5
42,17:00:00,19:00:00,2,5
42,20:00:00,22:00:00,2,5
42,14:00:00,16:00:00,2,6
42,17:00:00,19:00:00,2,6
42,20:00:00,22:00:00,2,6
42,14:00:00,16:00:00,2,7
42,17:00:00,19:00:00,2,7
42,20:00:00,22:00:00,2,7
43,11:00:00,13:00:00,2,1
43,14:00:00,16:00:00,2,1
43,17:00:00,19:00:00,2,1
43,11:00:00,13:00:00,2,2
43,14:00:00,16:00:00,2,2
43,17:00:00,19:00:00,2,2
43,11:00:00,13:00:00,2,3
43,14:00:00,16:00:00,2,3
43,17:00:00,19:00:00,2,3
43,11:00:00,13:00:00,2,4
43,14:00:00,16:00:00,2,4
43,17:00:00,19:00:00,2,4
43,11:00:00,13:00:00,2,5
43,14:00:00,16:00:00,2,5
43,17:00:00,19:00:00,2,5
43,11:00:00,13:00:00,2,6
43,14:00:00,16:00:00,2,6
43,17:00:00,19:00:00,2,6
43,11:00:00,13:00:00,2,7
43,14:00:00,16:00:00,2,7
43,17:00:00,19:00:00,2,7
44,14:00:00,16:00:00,2,1
44,17:00:00,19:00:00,2,1
44,20:00:00,22:00:00,2,1
44,14:00:00,16:00:00,2,2
44,17:00:00,19:00:00,2,2
44,20:00:00,22:00:00,2,2
44,14:00:00,16:00:00,2,3
44,17:00:00,19:00:00,2,3
44,20:00:00,22:00:00,2,3
44,14:00:00,16:00:00,2,4
44,17:00:00,19:00:00,2,4
44,20:00:00,22:00:00,2,4
44,14:00:00,16:00:00,2,5
44,17:00:00,19:00:00,2,5
44,20:00:00,22:00:00,2,5
44,14:00:00,16:00:00,2,6
44,17:00:00,19:00:00,2,6
44,20:00:00,22:00:00,2,6
44,14:00:00,16:00:00,2,7
44,17:00:00,19:00:00,2,7
44,20:00:00,22:00:00,2,7
45,11:00:00,13:00:00,2,1
45,14:00:00,16:00:00,2,1
45,17:00:00,19:00:00,2,1
45,11:00:00,13:00:00,2,2
45,14:00:00,16:00:00,2,2
45,17:00:00,19:00:00,2,2
45,11:00:00,13:00:00,2,3
45,14:00:00,16:00:00,2,3
45,17:00:00,19:00:00,2,3
45,11:00:00,13:00:00,2,4
45,14:00:00,16:00:00,2,4
45,17:00:00,19:00:00,2,4
45,11:00:00,13:00:00,2,5
45,14:00:00,16:00:00,2,5
45,17:00:00,19:00:00,2,5
45,11:00:00,13:00:00,2,6
45,14:00:00,16:00:00,2,6
45,17:00:00,19:00:00,2,6
45,11:00:00,13:00:00,2,7
45,14:00:00,16:00:00,2,7
45,17:00:00,19:00:00,2,7
46,13:00:00,15:00:00,2,1
46,16:00:00,18:00:00,2,1
46,19:00:00,21:00:00,2,1
46,13:00:00,15:00:00,2,2
46,16:00:00,18:00:00,2,2
46,19:00:00,21:00:00,2,2
46,13:00:00,15:00:00,2,3
46,16:00:00,18:00:00,2,3
46,19:00:00,21:00:00,2,3
46,13:00:00,15:00:00,2,4
46,16:00:00,18:00:00,2,4
46,19:00:00,21:00:00,2,4
46,13:00:00,15:00:00,2,5
46,16:00:00,18:00:00,2,5
46,19:00:00,21:00:00,2,5
46,13:00:00,15:00:00,2,6
46,16:00:00,18:00:00,2,6
46,19:00:00,21:00:00,2,6
46,13:00:00,15:00:00,2,7
46,16:00:00,18:00:00,2,7
46,19:00:00,21:00:00,2,7
47,11:00:00,13:00:00,2,1
47,14:00:00,16:00:00,2,1
47,17:00:00,19:00:00,2,1
47,11:00:00,13:00:00,2,2
47,14:00:00,16:00:00,2,2
47,17:00:00,19:00:00,2,2
47,11:00:00,13:00:00,2,3
47,14:00:00,16:00:00,2,3
47,17:00:00,19:00:00,2,3
47,11:00:00,13:00:00,2,4
47,14:00:00,16:00:00,2,4
47,17:00:00,19:00:00,2,4
47,11:00:00,13:00:00,2,5
47,14:00:00,16:00:00,2,5
47,17:00:00,19:00:00,2,5
47,11:00:00,13:00:00,2,6
47,14:00:00,16:00:00,2,6
47,17:00:00,19:00:00,2,6
47,11:00:00,13:00:00,2,7
47,14:00:00,16:00:00,2,7
47,17:00:00,19:00:00,2,7
48,10:00:00,12:00:00,2,1
48,13:00:00,15:00:00,2,1
48,16:00:00,18:00:00,2,1
48,10:00:00,12:00:00,2,2
48,13:00:00,15:00:00,2,2
48,16:00:00,18:00:00,2,2
48,10:00:00,12:00:00,2,3
48,13:00:00,15:00:00,2,3
48,16:00:00,18:00:00,2,3
48,10:00:00,12:00:00,2,4
48,13:00:00,15:00:00,2,4
48,16:00:00,18:00:00,2,4
48,10:00:00,12:00:00,2,5
48,13:00:00,15:00:00,2,5
48,16:00:00,18:00:00,2,5
48,10:00:00,12:00:00,2,6
48,13:00:00,15:00:00,2,6
48,16:00:00,18:00:00,2,6
48,10:00:00,12:00:00,2,7
48,13:00:00,15:00:00,2,7
48,16:00:00,18:00:00,2,7
49,14:00:00,16:00:00,2,1
49,17:00:00,19:00:00,2,1
49,20:00:00,22:00:00,2,1
49,14:00:00,16:00:00,2,2
49,17:00:00,19:00:00,2,2
49,20:00:00,22:00:00,2,2
49,14:00:00,16:00:00,2,3
49,17:00:00,19:00:00,2,3
49,20:00:00,22:00:00,2,3
49,14:00:00,16:00:00,2,4
49,17:00:00,19:00:00,2,4
49,20:00:00,22:00:00,2,4
49,14:00:00,16:00:00,2,5
49,17:00:00,19:00:00,2,5
49,20:00:00,22:00:00,2,5
49,14:00:00,16:00:00,2,6
49,17:00:00,19:00:00,2,6
49,20:00:00,22:00:00,2,6
49,14:00:00,16:00:00,2,7
49,17:00:00,19:00:00,2,7
49,20:00:00,22:00:00,2,7
50,14:00:00,16:00:00,2,1
50,17:00:00,19:00:00,2,1
50,20:00:00,22:00:00,2,1
50,14:00:00,16:00:00,2,2
50,17:00:00,19:00:00,2,2
50,20:00:00,22:00:00,2,2
50,14:00:00,16:00:00,2,3
50,17:00:00,19:00:00,2,3
50,20:00:00,22:00:00,2,3
50,14:00:00,16:00:00,2,4
50,17:00:00,19:00:00,2,4
50,20:00:00,22:00:00,2,4
50,14:00:00,16:00:00,2,5
50,17:00:00,19:00:00,2,5
50,20:00:00,22:00:00,2,5
50,14:00:00,16:00:00,2,6
50,17:00:00,19:00:00,2,6
50,20:00:00,22:00:00,2,6
50,14:00:00,16:00:00,2,7
50,17:00:00,19:00:00,2,7
50,20:00:00,22:00:00,2,7
